tag_id,name,category,count,aliases,is_core,is_attire
514768,grey_sky,0,5076,"[""grey_sky""]",False,False
505860,tally,0,4100,"[""tally"", ""tally_marks"", ""tallies""]",False,False
390347,flask,0,4175,"[""flask""]",False,False
1161082,2017,0,2705,"[""2017""]",False,False
242,princess,0,3844,"[""princess""]",False,False
862221,club_(weapon),0,3934,"[""club_(weapon)"", ""club""]",False,False
404541,hexagram,0,3212,"[""hexagram""]",False,False
1791866,holding_smoking_pipe,0,4703,"[""holding_smoking_pipe"", ""holding_kiseru"", ""holding_pipe""]",False,True
645791,patterned_background,0,3905,"[""patterned_background""]",False,False
445826,phimosis,0,3341,"[""phimosis""]",False,False
601821,nape,0,3362,"[""nape"", ""kubisuji""]",False,False
423600,bit_gag,0,3153,"[""bit_gag"", ""bitgag""]",False,False
512534,squirrel_girl,0,4062,"[""squirrel_girl""]",True,False
569544,condom_on_penis,0,3909,"[""condom_on_penis""]",False,True
1673151,uneven_sleeves,0,3487,"[""uneven_sleeves""]",False,True
1835734,red_one-piece_swimsuit,0,3131,"[""red_one-piece_swimsuit"", ""red_swimsuit""]",False,True
1410099,purple_sleeves,0,6163,"[""purple_sleeves""]",False,True
1437301,black_bag,0,8503,"[""black_bag"", ""black_backpack""]",False,True
375272,evening_gown,0,4380,"[""evening_gown"", ""evening_dress""]",False,True
573757,beach_towel,0,3707,"[""beach_towel""]",False,False
643796,power_symbol,0,3005,"[""power_symbol""]",False,False
510070,:i,0,4217,"["":i""]",False,False
407322,smell,0,4073,"[""smell"", ""stink"", ""body_odor""]",False,False
587435,side_cutout,0,6276,"[""side_cutout""]",False,True
580695,big_belly,0,5170,"[""big_belly"", ""large_belly""]",False,False
13691,bomber_jacket,0,3259,"[""bomber_jacket"", ""flight_jacket""]",False,True
1304570,cat_ear_headphones,0,6484,"[""cat_ear_headphones""]",True,False
556491,convenient_arm,0,2891,"[""convenient_arm""]",False,False
669792,futa_with_male,0,3457,"[""futa_with_male"", ""male_on_futa""]",False,False
453104,cameo,0,3029,"[""cameo""]",False,False
400905,talisman,0,3749,"[""talisman""]",False,False
623327,creator_connection,0,3359,"[""creator_connection"", ""artist_connection""]",False,False
1513962,tam_o'_shanter,0,2937,"[""tam_o'_shanter""]",False,True
396063,asphyxiation,0,3348,"[""asphyxiation"", ""suffocation""]",False,False
459289,blue_lips,0,4409,"[""blue_lips"", ""light_blue_lipstick"", ""blue_lipstick""]",True,False
1268355,carrot_necklace,0,3132,"[""carrot_necklace""]",False,True
528325,red_pantyhose,0,6293,"[""red_pantyhose""]",False,True
413782,d-pad,0,2748,"[""d-pad""]",False,False
297185,drumsticks,0,3989,"[""drumsticks"", ""drumstick""]",False,False
493298,police_hat,0,4405,"[""police_hat""]",True,True
419192,monkey_tail,0,4205,"[""monkey_tail""]",True,False
456655,broken_glass,0,4160,"[""broken_glass""]",True,True
440796,triangle,0,5624,"[""triangle""]",False,False
479397,white_headband,0,5234,"[""white_headband""]",True,True
3874,sink,0,3960,"[""sink""]",False,False
474252,path,0,4025,"[""path""]",False,False
382047,sunrise,0,3627,"[""sunrise""]",False,False
1484339,diagonal-striped_bow,0,4609,"[""diagonal-striped_bow""]",True,True
455175,smiley_face,0,3340,"[""smiley_face""]",False,False
676653,mouse_(computer),0,0,"[""mouse_(computer)"", ""computer_mouse""]",False,False
1300235,purple_pants,0,5919,"[""purple_pants""]",False,True
513424,millipen_(medium),0,2464,"[""millipen_(medium)"", ""millipen""]",False,False
613439,roman_numeral,0,3550,"[""roman_numeral"", ""roman_numerals"", ""roman_number"", ""roman_numbers""]",False,False
1227710,tail_through_clothes,0,5473,"[""tail_through_clothes"", ""tail_slit_clothes"", ""tail_cutout""]",False,True
1695986,tied_up_(nonsexual),0,3144,"[""tied_up_(nonsexual)"", ""tied_up"", ""tied""]",False,False
622943,cover_image,0,3237,"[""cover_image""]",False,False
484578,disembodied_head,0,3462,"[""disembodied_head"", ""detached_head""]",True,False
517255,plum_blossoms,0,3969,"[""plum_blossoms"", ""plum_blossom""]",False,False
1373030,pink-framed_eyewear,0,3737,"[""pink-framed_eyewear"", ""pink-framed_glasses""]",True,True
776463,enpera,0,3572,"[""enpera"", ""hair_in_scarf""]",False,True
395568,cyberpunk,0,3407,"[""cyberpunk""]",False,False
1551114,covered_abs,0,4150,"[""covered_abs""]",False,True
390096,hill,0,3882,"[""hill"", ""hills""]",False,False
494832,faux_traditional_media,0,3661,"[""faux_traditional_media"", ""/ftrad""]",False,False
480812,steam_censor,0,3215,"[""steam_censor"", ""censor_steam"", ""convenient_bath_steam""]",False,False
699975,shoulder_spikes,0,4401,"[""shoulder_spikes"", ""spiked_shoulders""]",False,False
1441884,rectangular_eyewear,0,6654,"[""rectangular_eyewear"", ""rectangular_glasses""]",True,True
673610,green_choker,0,3526,"[""green_choker""]",False,True
526974,coffee_cup,0,0,"[""coffee_cup""]",False,False
377197,desert,0,3768,"[""desert""]",False,False
3054,curry,0,3173,"[""curry""]",False,False
1631337,shimakaze_(kancolle)_(cosplay),0,3677,"[""shimakaze_(kancolle)_(cosplay)""]",False,True
12396,ice_cube,0,4036,"[""ice_cube"", ""ice_cubes""]",False,True
425654,beak,0,5684,"[""beak""]",False,False
1505132,russian_text,0,3238,"[""russian_text"", ""russian""]",False,False
398959,trick_or_treat,0,2989,"[""trick_or_treat""]",False,False
1407477,black_scrunchie,0,4913,"[""black_scrunchie""]",True,True
380573,quill,0,3753,"[""quill"", ""feather_pen""]",False,False
589610,spider_web_print,0,4784,"[""spider_web_print"", ""web_print""]",False,True
16614,diadem,0,3193,"[""diadem""]",False,True
4381,ufo,0,3031,"[""ufo""]",False,False
426146,fur_coat,0,3827,"[""fur_coat""]",False,True
1787327,shuuchiin_academy_school_uniform,0,2688,"[""shuuchiin_academy_school_uniform"", ""shuuchiin_academy_uniform""]",False,True
631055,tree_shade,0,3246,"[""tree_shade""]",False,False
502177,bird_girl,0,4791,"[""bird_girl""]",True,False
1396985,holding_sheath,0,4240,"[""holding_sheath""]",False,True
578084,black_tail,0,9459,"[""black_tail""]",True,False
393321,scratches,0,3966,"[""scratches"", ""scratch""]",False,False
466898,strangling,0,4075,"[""strangling"", ""choking_another"", ""strangle""]",False,False
700189,finger_in_another's_mouth,0,4134,"[""finger_in_another's_mouth""]",False,False
665350,microdress,0,4939,"[""microdress""]",False,True
189096,anal_fingering,0,3378,"[""anal_fingering"", ""fingering_ass"", ""fingering_asshole""]",False,False
634002,matching_outfit,0,0,"[""matching_outfit""]",False,True
488880,fourth_wall,0,3063,"[""fourth_wall"", ""4th_wall""]",False,False
426384,clitoral_hood,0,4660,"[""clitoral_hood""]",False,True
8371,hamster,0,3241,"[""hamster""]",False,False
1343573,holding_arrow,0,4270,"[""holding_arrow""]",False,True
856710,neck_tattoo,0,6211,"[""neck_tattoo""]",False,False
2909,cyclops,0,2893,"[""cyclops""]",False,False
498627,short_sword,0,3108,"[""short_sword""]",False,False
410605,shared_scarf,0,2905,"[""shared_scarf"", ""scarf_sharing""]",False,True
581705,sitting_on_desk,0,0,"[""sitting_on_desk""]",False,True
410379,praying,0,4081,"[""praying"", ""pray""]",False,False
13606,cervix,0,3313,"[""cervix""]",False,False
506562,tri_tails,0,2612,"[""tri_tails"", ""triple-tails""]",True,False
222208,eraser,0,3232,"[""eraser""]",False,False
1321704,string_of_flags,0,3889,"[""string_of_flags""]",False,False
160066,driving,0,4367,"[""driving""]",False,False
11486,jellyfish,0,3903,"[""jellyfish""]",False,False
419919,diving_mask,0,2864,"[""diving_mask""]",False,True
1528617,retrofit_(azur_lane),0,328,"[""retrofit_(azur_lane)"", ""remodel_(azur_lane)""]",False,False
435180,bad_hands,0,2909,"[""bad_hands""]",False,False
1853,tribadism,0,3328,"[""tribadism"", ""scissoring""]",False,False
666137,aqua_bikini,0,3614,"[""aqua_bikini""]",False,True
462978,??,0,5519,"[""??"", ""???""]",False,False
575698,torn_cape,0,4203,"[""torn_cape"", ""tattered_cape""]",False,True
613216,multicolored_legwear,0,2321,"[""multicolored_legwear"", ""multicolored_pantyhose"", ""multicolored_leggings"", ""multicolored_thighhighs"", ""multicolored_kneehighs"", ""multicolored_socks""]",False,True
1312065,chinese_knot,0,4109,"[""chinese_knot""]",False,False
1320347,octarian,0,0,"[""octarian""]",False,False
401614,tennis_uniform,0,2788,"[""tennis_uniform""]",False,False
554120,dirty_face,0,4131,"[""dirty_face"", ""dirt_on_face""]",False,False
1637933,evolutionary_line,0,4704,"[""evolutionary_line""]",False,False
506895,ankle_cuffs,0,3281,"[""ankle_cuffs""]",False,True
1392360,black_camisole,0,5900,"[""black_camisole""]",False,True
1533601,sideless_outfit,0,5415,"[""sideless_outfit""]",False,True
673694,large_tail,0,3763,"[""large_tail"", ""big_tail""]",True,True
1262143,phone_screen,0,0,"[""phone_screen""]",False,False
5871,restaurant,0,3874,"[""restaurant""]",False,False
539295,feather_hair,0,5023,"[""feather_hair"", ""head_feathers""]",True,False
16335,spatula,0,3542,"[""spatula""]",False,False
453895,mechanical_parts,0,0,"[""mechanical_parts"", ""mechabare"", ""cybernetic_parts"", ""robotic_parts"", ""parts_exposed"", ""mechanical_organs""]",False,False
613940,white_cat,0,5350,"[""white_cat""]",False,False
1793456,cooperative_fellatio,0,3968,"[""cooperative_fellatio"", ""multiple_fellatio"", ""double_fellatio""]",False,False
8721,breast_bondage,0,2799,"[""breast_bondage""]",False,False
1376935,blue_ascot,0,7244,"[""blue_ascot"", ""blue_jabot""]",False,True
490993,colored_tongue,0,5620,"[""colored_tongue""]",False,False
1430633,two-tone_bikini,0,4351,"[""two-tone_bikini""]",False,True
399776,torch,0,3054,"[""torch""]",False,False
400119,melting,0,3634,"[""melting""]",False,False
381796,satchel,0,2958,"[""satchel""]",False,False
1524489,looking_at_object,0,9549,"[""looking_at_object""]",False,False
534340,calendar_(object),0,3408,"[""calendar_(object)""]",False,False
384086,jet,0,680,"[""jet""]",False,False
854287,ribbed_legwear,0,2964,"[""ribbed_legwear""]",False,True
543351,crossed_bandaids,0,3727,"[""crossed_bandaids"", ""x_bandaids""]",False,False
548910,chain_necklace,0,6600,"[""chain_necklace""]",False,False
109323,cliff,0,3549,"[""cliff""]",False,False
1252969,white_nails,0,4186,"[""white_nails"", ""white_fingernails""]",False,False
1342770,strappy_heels,0,4351,"[""strappy_heels""]",False,True
844443,red_umbrella,0,4282,"[""red_umbrella""]",False,True
564233,hand_on_hilt,0,3270,"[""hand_on_hilt""]",False,False
1514281,shark_hair_ornament,0,4327,"[""shark_hair_ornament""]",True,True
539390,insignia,0,3249,"[""insignia"", ""military_insignia""]",False,False
410599,crotchless_panties,0,3054,"[""crotchless_panties""]",False,True
423171,prayer_beads,0,2873,"[""prayer_beads""]",False,False
1286664,kabedon,0,3629,"[""kabedon"", ""wall_slam""]",False,False
490692,shading_eyes,0,3258,"[""shading_eyes""]",False,False
434965,studded_belt,0,3430,"[""studded_belt"", ""stud_belt"", ""studbelt""]",False,True
1321301,purple_shorts,0,4858,"[""purple_shorts""]",False,True
1391834,feather-trimmed_sleeves,0,2880,"[""feather-trimmed_sleeves""]",False,True
1570687,starter_pokemon_trio,0,2824,"[""starter_pokemon_trio""]",False,False
640820,spoken_anger_vein,0,4692,"[""spoken_anger_vein""]",False,False
457376,milk_bottle,0,3418,"[""milk_bottle""]",False,False
1276335,fur-trimmed_legwear,0,2815,"[""fur-trimmed_legwear""]",False,True
550560,oni_mask,0,3075,"[""oni_mask""]",False,True
703219,multicolored_wings,0,5690,"[""multicolored_wings""]",True,True
615392,hair_horns,0,4575,"[""hair_horns""]",True,False
14927,dessert,0,3646,"[""dessert""]",False,True
1577661,dynamax_band,0,2814,"[""dynamax_band""]",False,False
3139,samurai,0,3194,"[""samurai""]",False,False
493584,striped_pants,0,4798,"[""striped_pants""]",False,True
379208,smelling,0,4827,"[""smelling"", ""sniffing""]",False,False
466731,ear_tag,0,4395,"[""ear_tag""]",False,False
1443349,blue_cardigan,0,4931,"[""blue_cardigan""]",False,True
144057,harem_outfit,0,4307,"[""harem_outfit"", ""harem_clothes""]",False,True
381887,caught,0,3507,"[""caught""]",False,False
1513986,creature_and_personification,0,3291,"[""creature_and_personification""]",False,False
712510,bare_hips,0,3586,"[""bare_hips""]",False,True
1452471,hikarizaka_private_high_school_uniform,0,2537,"[""hikarizaka_private_high_school_uniform""]",False,False
539585,sleeping_upright,0,3299,"[""sleeping_upright""]",False,True
379758,cave,0,3107,"[""cave"", ""caves""]",False,False
479466,fine_art_parody,0,3201,"[""fine_art_parody""]",False,False
444189,arabian_clothes,0,3692,"[""arabian_clothes""]",False,True
1402052,white_cloak,0,5185,"[""white_cloak""]",False,False
1304064,black_apron,0,4413,"[""black_apron""]",False,True
455722,curtain_grab,0,2752,"[""curtain_grab""]",False,False
381727,open_skirt,0,2811,"[""open_skirt""]",False,True
491230,horseback_riding,0,3508,"[""horseback_riding""]",False,False
1422860,two-tone_swimsuit,0,4786,"[""two-tone_swimsuit""]",False,True
427930,liquid,0,3259,"[""liquid""]",False,False
1447394,whistle_around_neck,0,5469,"[""whistle_around_neck""]",False,False
1447450,d-pad_hair_ornament,0,2549,"[""d-pad_hair_ornament""]",True,True
638777,ritual_baton,0,2414,"[""ritual_baton""]",False,False
87501,wire,0,3394,"[""wire"", ""wires""]",False,False
480182,keyboard_(instrument),0,3071,"[""keyboard_(instrument)"", ""electric_keyboard""]",False,False
950553,yoga_pants,0,4790,"[""yoga_pants""]",False,True
687728,hands_on_own_head,0,3977,"[""hands_on_own_head""]",False,False
664440,lace-trimmed_dress,0,4021,"[""lace-trimmed_dress""]",False,True
543455,bolt_action,0,5335,"[""bolt_action"", ""bolt-action""]",False,False
458230,strapless_bra,0,2777,"[""strapless_bra""]",False,True
423438,racket,0,2870,"[""racket""]",False,False
458132,winged_hat,0,3961,"[""winged_hat""]",True,False
514239,holding_condom,0,4007,"[""holding_condom""]",False,True
482447,tailcoat,0,3626,"[""tailcoat""]",False,True
1098217,drawing_tablet,0,2994,"[""drawing_tablet""]",False,False
1399795,no_eyewear,0,3475,"[""no_eyewear"", ""no_glasses""]",True,True
540767,abstract_background,0,5981,"[""abstract_background"", ""/abstractbg""]",False,False
1297466,pulled_by_another,0,0,"[""pulled_by_another""]",False,False
488260,purple_cape,0,5152,"[""purple_cape""]",False,True
501554,sweater_around_waist,0,2832,"[""sweater_around_waist""]",False,True
595850,hooded_cape,0,3981,"[""hooded_cape""]",False,True
513765,broken_horn,0,3751,"[""broken_horn""]",True,False
633435,magical_musket,0,2262,"[""magical_musket""]",False,False
1243347,mega_pokemon,0,4145,"[""mega_pokemon""]",False,False
8279,church,0,3325,"[""church""]",False,False
572264,gold_chain,0,4856,"[""gold_chain""]",False,True
1344680,holding_doll,0,4910,"[""holding_doll""]",False,True
379555,graffiti,0,3884,"[""graffiti""]",False,False
519892,naked_coat,0,2971,"[""naked_coat"", ""naked_fur_coat"", ""nude_coat""]",False,True
486210,tie_clip,0,5727,"[""tie_clip"", ""necktie_clip"", ""necktie_pin"", ""tie_tack"", ""tie_pin""]",False,True
433619,dreadlocks,0,3673,"[""dreadlocks"", ""hairlocs"", ""hair_loc"", ""hair_locs""]",True,False
1076181,flower_(symbol),0,0,"[""flower_(symbol)""]",False,False
10861,town,0,3381,"[""town""]",False,False
9032,attack,0,3888,"[""attack""]",False,False
519804,black_lips,0,5496,"[""black_lips"", ""black_lipstick""]",True,False
839099,green_lips,0,3304,"[""green_lips"", ""green_lipstick""]",True,False
482936,long_pointy_ears,0,5155,"[""long_pointy_ears""]",True,False
1609053,twitching_penis,0,3692,"[""twitching_penis"", ""trembling_penis""]",False,False
438849,pill,0,4244,"[""pill"", ""pills""]",False,False
478965,light_bulb,0,3603,"[""light_bulb"", ""lightbulb""]",False,False
457115,when_you_see_it,0,2767,"[""when_you_see_it""]",False,False
453756,;3,0,3292,"["";3""]",False,False
405207,arch,0,3888,"[""arch""]",False,False
644564,butterfly_print,0,3261,"[""butterfly_print""]",False,True
683211,carrying_over_shoulder,0,3363,"[""carrying_over_shoulder""]",False,False
467696,black_rose,0,3427,"[""black_rose"", ""black_rose_(flower)""]",False,False
389161,french_fries,0,4376,"[""french_fries""]",False,False
427771,omelet,0,4105,"[""omelet"", ""omelette""]",False,False
637281,mechanical_legs,0,4797,"[""mechanical_legs"", ""robot_legs"", ""robotic_legs""]",False,False
1446770,instant_loss,0,4377,"[""instant_loss"", ""instant_loss_2koma""]",False,False
2281,festival,0,2893,"[""festival""]",False,False
1280102,single_hair_intake,0,5735,"[""single_hair_intake"", ""single_hair_vent""]",True,False
1411065,anzio_school_uniform,0,2365,"[""anzio_school_uniform""]",False,False
403072,rocket_launcher,0,3039,"[""rocket_launcher"", ""recoilless_rifle"", ""missile_launcher""]",False,False
1338775,patterned_clothing,0,4010,"[""patterned_clothing""]",False,False
425236,pulling,0,2960,"[""pulling""]",False,False
1315557,grey_bow,0,4177,"[""grey_bow""]",True,True
553947,>_o,0,3986,"["">_o"", ""o_<""]",False,False
644284,holding_sign,0,4153,"[""holding_sign""]",False,True
530881,spilling,0,3276,"[""spilling""]",False,False
721674,purple_scarf,0,4457,"[""purple_scarf""]",False,True
713394,hand_on_another's_thigh,0,5100,"[""hand_on_another's_thigh""]",False,False
1448342,two-tone_gloves,0,6979,"[""two-tone_gloves""]",False,True
7728,tankini,0,2303,"[""tankini""]",False,True
442279,vial,0,3050,"[""vial"", ""vials""]",False,False
1411023,st._gloriana's_military_uniform,0,2492,"[""st._gloriana's_military_uniform""]",False,False
560724,belly_chain,0,3994,"[""belly_chain"", ""waist_chain""]",False,True
635980,impossible_leotard,0,2844,"[""impossible_leotard""]",False,True
430139,single_vertical_stripe,0,2860,"[""single_vertical_stripe""]",False,False
658525,white_cardigan,0,4449,"[""white_cardigan""]",False,True
514196,cat_print,0,3569,"[""cat_print""]",False,False
481778,stage_lights,0,4524,"[""stage_lights""]",False,False
562075,plaid_bikini,0,3037,"[""plaid_bikini"", ""plaid_bikini_bottom"", ""plaid_bikini_top""]",False,True
489623,glowstick,0,5090,"[""glowstick"", ""light_stick"", ""glow_stick""]",False,False
403183,nail,0,0,"[""nail"", ""nails""]",False,False
5058,surfboard,0,3227,"[""surfboard""]",False,False
588453,laurel_crown,0,4740,"[""laurel_crown""]",True,False
543193,spread_wings,0,2928,"[""spread_wings""]",True,False
396962,sweatband,0,2849,"[""sweatband"", ""sweat_band"", ""sweat_bands"", ""sweatbands""]",False,True
465814,video_camera,0,2792,"[""video_camera""]",False,False
9534,trumpet,0,2898,"[""trumpet""]",False,False
643426,reverse_upright_straddle,0,4034,"[""reverse_upright_straddle""]",False,False
540105,fleeing,0,3284,"[""fleeing"", ""escaping"", ""escape"", ""running_away"", ""run_away""]",False,False
682638,flower_earrings,0,5257,"[""flower_earrings"", ""rose_earrings"", ""flower_earring""]",True,True
1300390,bandaged_head,0,5032,"[""bandaged_head""]",True,True
421313,product_placement,0,2963,"[""product_placement"", ""brand_name""]",False,False
422126,moss,0,3783,"[""moss""]",False,False
396859,budget_sarashi,0,2403,"[""budget_sarashi""]",False,True
420749,turban,0,3250,"[""turban""]",False,True
586819,energy_wings,0,4223,"[""energy_wings""]",True,False
1438722,plunging_neckline,0,4820,"[""plunging_neckline""]",False,True
1669073,official_alternate_hair_length,0,9942,"[""official_alternate_hair_length"", ""alternate_hair_length_(official)""]",False,False
497966,penis_grab,0,4693,"[""penis_grab""]",False,False
551641,thigh_ribbon,0,3118,"[""thigh_ribbon"", ""thigh_lace-up""]",True,True
5983,briefs,0,2955,"[""briefs""]",False,True
485269,clothes_hanger,0,3666,"[""clothes_hanger"", ""coat_hanger""]",False,False
423281,mini-hakkero,0,2558,"[""mini-hakkero"", ""mini_hakkero""]",False,False
1605926,see-through_legwear,0,3167,"[""see-through_legwear"", ""sheer_legwear""]",False,True
475076,cat_hat,0,3979,"[""cat_hat"", ""cathat""]",True,True
472623,hammer_and_sickle,0,2341,"[""hammer_and_sickle""]",False,False
437149,tongue_piercing,0,4519,"[""tongue_piercing""]",False,False
421506,head_grab,0,4236,"[""head_grab""]",False,False
1353605,standing_on_liquid,0,2912,"[""standing_on_liquid"", ""standing_on_water""]",False,True
1726780,egg_(food),0,3347,"[""egg_(food)""]",False,True
1281566,spiked_armlet,0,2728,"[""spiked_armlet""]",False,True
417809,denim_skirt,0,3723,"[""denim_skirt"", ""jean_skirt""]",False,True
561087,covering_nipples,0,2992,"[""covering_nipples""]",False,False
1420004,blur_censor,0,3609,"[""blur_censor""]",False,False
1594627,monocle_hair_ornament,0,0,"[""monocle_hair_ornament""]",True,False
648389,spread_fingers,0,3332,"[""spread_fingers""]",False,False
448292,porkpie_hat,0,3767,"[""porkpie_hat""]",True,True
1350232,orange_shorts,0,4242,"[""orange_shorts""]",False,True
667237,oversized_animal,0,3480,"[""oversized_animal"", ""giant_animal""]",False,True
661191,aqua_skirt,0,4863,"[""aqua_skirt""]",False,True
669534,clothes_down,0,3122,"[""clothes_down"", ""clothing_down""]",False,True
435549,veranda,0,2565,"[""veranda"", ""engawa"", ""verandah""]",False,False
442051,dust,0,3168,"[""dust""]",False,False
1769934,finger_in_own_mouth,0,2947,"[""finger_in_own_mouth"", ""finger_in_mouth"", ""fingers_inside_mouth"", ""finger_inside_mouth"", ""fingers_in_mouth""]",False,False
541927,manga_(object),0,2980,"[""manga_(object)"", ""doujinshi_(object)"", ""doujin_(object)""]",False,False
402726,spanked,0,3963,"[""spanked"", ""red_butt""]",False,False
482791,tusks,0,4914,"[""tusks"", ""tusk""]",False,False
1338653,fur_scarf,0,4057,"[""fur_scarf""]",False,True
521817,black_feathers,0,4679,"[""black_feathers""]",False,False
700045,stray_pubic_hair,0,3825,"[""stray_pubic_hair""]",False,False
1289190,vertical-striped_skirt,0,3165,"[""vertical-striped_skirt""]",False,True
1269637,hands_on_headwear,0,2769,"[""hands_on_headwear"", ""hands_on_hat""]",False,True
488487,ankle_socks,0,6588,"[""ankle_socks"", ""short_socks"", ""anklehighs""]",False,True
389909,potato_chips,0,3239,"[""potato_chips"", ""potato_chip""]",False,False
631042,pool_ladder,0,3042,"[""pool_ladder""]",False,False
1307801,feather_earrings,0,3987,"[""feather_earrings"", ""feather_earring""]",True,True
460050,sleep_molestation,0,3283,"[""sleep_molestation"", ""somnophilia""]",False,False
473703,car_interior,0,3814,"[""car_interior"", ""inside_car""]",False,False
405548,tail_bell,0,2865,"[""tail_bell"", ""tail_bells"", ""tailbells"", ""tailbell""]",False,False
519626,on_table,0,4096,"[""on_table""]",False,False
12284,gown,0,3488,"[""gown""]",False,True
1394292,blue_serafuku,0,5427,"[""blue_serafuku""]",False,True
527651,naked_sheet,0,2614,"[""naked_sheet"", ""nude_sheet""]",False,True
879036,false_smile,0,3546,"[""false_smile"", ""fake_smile""]",False,False
6267,whale,0,3013,"[""whale""]",False,False
3993,mop,0,3357,"[""mop""]",False,False
1277599,ribbon-trimmed_skirt,0,3461,"[""ribbon-trimmed_skirt""]",False,True
491714,santa_dress,0,5433,"[""santa_dress""]",False,True
1257581,bowl_hat,0,2365,"[""bowl_hat""]",True,True
699964,pocky_day,0,2882,"[""pocky_day"", ""pepero_day""]",False,False
448198,shako_cap,0,3636,"[""shako_cap""]",True,True
589583,kappougi,0,2624,"[""kappougi""]",False,True
1370858,mechanical_horns,0,3630,"[""mechanical_horns""]",True,False
1453261,low_twin_braids,0,10459,"[""low_twin_braids""]",True,False
378768,dreaming,0,2975,"[""dreaming"", ""dream""]",False,False
1782786,median_furrow,0,6687,"[""median_furrow""]",False,False
447322,korean_clothes,0,3323,"[""korean_clothes""]",False,True
381083,sketchbook,0,2952,"[""sketchbook"", ""sketchpad""]",False,False
1327736,purple_coat,0,4788,"[""purple_coat""]",False,True
653262,back_tattoo,0,3922,"[""back_tattoo""]",False,False
439517,nose_bubble,0,3359,"[""nose_bubble"", ""snot_bubble""]",False,False
2130,tanuki,0,2692,"[""tanuki""]",False,False
541092,tegaki,0,2069,"[""tegaki""]",False,False
419258,child_on_child,0,0,"[""child_on_child""]",False,False
466441,sweet_potato,0,2826,"[""sweet_potato"", ""yam"", ""yams""]",False,False
104991,have_to_pee,0,3063,"[""have_to_pee"", ""need_to_pee""]",False,False
1254442,scissor_blade,0,0,"[""scissor_blade""]",False,False
513425,nib_pen_(medium),0,1419,"[""nib_pen_(medium)"", ""fountain_pen_(medium)"", ""tsukepen"", ""nib_pen""]",False,False
287085,boxing_gloves,0,3089,"[""boxing_gloves"", ""boxing_glove""]",False,True
1389873,orange_kimono,0,4026,"[""orange_kimono"", ""orange_yukata""]",False,True
8235,shuriken,0,2998,"[""shuriken"", ""ninja_star"", ""throwing_stars""]",False,False
1465099,black_sports_bra,0,11768,"[""black_sports_bra""]",False,True
477241,birthday_cake,0,4146,"[""birthday_cake""]",False,False
615345,bunny_pose,0,0,"[""bunny_pose""]",False,False
1349485,clover_hair_ornament,0,3916,"[""clover_hair_ornament""]",True,True
784913,wife_and_wife,0,3818,"[""wife_and_wife""]",False,False
581551,covered_face,0,4547,"[""covered_face"", ""face_covered""]",False,False
10884,crotch_rub,0,2693,"[""crotch_rub""]",False,False
385780,high_contrast,0,3293,"[""high_contrast""]",False,False
1343930,black_hakama,0,3982,"[""black_hakama""]",False,True
1391600,borrowed_garments,0,0,"[""borrowed_garments""]",False,True
711978,clothed_animal,0,4130,"[""clothed_animal""]",False,True
453979,gusset,0,2335,"[""gusset""]",False,True
1282702,wooden_bucket,0,2850,"[""wooden_bucket""]",False,False
460720,wind_chime,0,2797,"[""wind_chime"", ""windchime""]",False,False
555866,pillow_grab,0,3336,"[""pillow_grab""]",False,False
1233843,impossible_bodysuit,0,3586,"[""impossible_bodysuit""]",False,True
686220,pink_sleeves,0,4360,"[""pink_sleeves""]",False,True
1279634,mating_press,0,3839,"[""mating_press""]",False,False
576093,hands_on_lap,0,3322,"[""hands_on_lap"", ""hands_in_lap""]",False,False
511515,grimace,0,3637,"[""grimace""]",False,False
5114,turtle,0,2940,"[""turtle""]",False,False
495234,inflatable_toy,0,3299,"[""inflatable_toy""]",False,False
396726,wreath,0,3221,"[""wreath""]",False,False
6327,afro,0,3232,"[""afro""]",True,False
551169,transparent_umbrella,0,3438,"[""transparent_umbrella""]",False,True
1721304,dyed_bangs,0,2536,"[""dyed_bangs""]",True,False
585,taiyaki,0,2879,"[""taiyaki""]",False,False
661899,glowing_sword,0,3125,"[""glowing_sword""]",False,True
521722,nengajou,0,2890,"[""nengajou""]",False,False
118742,team_rocket,0,3069,"[""team_rocket""]",False,False
454425,juice_box,0,3152,"[""juice_box"", ""juicebox""]",False,False
493037,drawer,0,3060,"[""drawer"", ""drawers""]",False,False
380358,setsubun,0,2584,"[""setsubun""]",False,False
1743,baseball,0,3098,"[""baseball""]",False,False
450205,prehensile_hair,0,2690,"[""prehensile_hair""]",True,False
580340,picture_(object),0,0,"[""picture_(object)""]",False,False
408804,bad_proportions,0,2220,"[""bad_proportions""]",False,False
1618015,slime_(creature),0,3638,"[""slime_(creature)""]",False,False
549041,vocaloid_append,0,2036,"[""vocaloid_append""]",False,False
1231742,three-dimensional_maneuver_gear,0,2166,"[""three-dimensional_maneuver_gear"", ""3dmg""]",False,False
702226,holding_cat,0,4508,"[""holding_cat""]",False,True
717296,hand_in_another's_hair,0,5072,"[""hand_in_another's_hair""]",False,False
416114,symmetry,0,2627,"[""symmetry"", ""symmetrical""]",False,False
470701,cube,0,3242,"[""cube"", ""cubes""]",False,False
559145,school_hat,0,3071,"[""school_hat"", ""kindergarten_hat""]",True,True
409034,bite_mark,0,5091,"[""bite_mark"", ""bitemark""]",False,False
403942,earpiece,0,6325,"[""earpiece""]",False,False
4510,crepe,0,2988,"[""crepe""]",False,False
